时间戳,温湿度传感器ID,位置,温度,湿度,PM2.5,预警状态
2025-05-04 03:00:00,SENS001,生产区B,26.0,58.6,15.1,正常
2025-05-04 03:00:00,SENS002,生产区A,27.2,60.5,36.6,PM2.5超标
2025-05-04 03:00:00,SENS003,生产区A,26.5,61.0,28.5,正常
2025-05-04 03:00:00,SENS004,质检区,25.1,62.3,21.6,正常
2025-05-04 03:00:00,SENS005,生产区A,28.1,59.6,22.3,温度偏高
2025-05-04 03:00:00,SENS006,质检区,24.4,65.7,33.8,正常
2025-05-04 03:00:00,SENS007,质检区,25.4,59.8,25.1,正常
2025-05-04 03:00:00,SENS008,生产区B,25.0,63.8,40.0,PM2.5超标
2025-05-04 04:00:00,SENS001,生产区B,24.2,55.4,13.1,正常
2025-05-04 04:00:00,SENS002,生产区A,29.1,61.0,16.7,温度偏高
2025-05-04 04:00:00,SENS003,生产区A,27.4,56.5,21.0,正常
2025-05-04 04:00:00,SENS004,质检区,23.6,60.7,22.8,正常
2025-05-04 04:00:00,SENS005,生产区A,29.8,61.6,28.1,温度偏高
2025-05-04 04:00:00,SENS006,质检区,25.3,62.4,37.7,PM2.5超标
2025-05-04 04:00:00,SENS007,质检区,24.7,63.7,30.1,正常
2025-05-04 04:00:00,SENS008,生产区B,25.0,63.6,26.4,正常
2025-05-04 05:00:00,SENS001,生产区B,24.3,57.0,14.2,正常
2025-05-04 05:00:00,SENS002,生产区A,28.9,61.1,11.5,温度偏高
2025-05-04 05:00:00,SENS003,生产区A,28.4,62.4,23.5,温度偏高
2025-05-04 05:00:00,SENS004,质检区,24.6,54.1,41.1,PM2.5超标
2025-05-04 05:00:00,SENS005,生产区A,28.9,54.9,33.8,温度偏高
2025-05-04 05:00:00,SENS006,质检区,27.4,59.0,23.2,正常
2025-05-04 05:00:00,SENS007,质检区,24.5,58.6,36.2,PM2.5超标
2025-05-04 05:00:00,SENS008,生产区B,25.4,57.7,15.9,正常
2025-05-04 06:00:00,SENS001,生产区B,25.8,57.7,31.0,正常
2025-05-04 06:00:00,SENS002,生产区A,28.5,54.3,49.5,温度偏高|PM2.5超标
2025-05-04 06:00:00,SENS003,生产区A,30.7,54.9,19.6,温度偏高
2025-05-04 06:00:00,SENS004,质检区,25.9,52.6,43.4,PM2.5超标
2025-05-04 06:00:00,SENS005,生产区A,29.6,57.6,36.4,温度偏高|PM2.5超标
2025-05-04 06:00:00,SENS006,质检区,27.4,50.3,39.7,PM2.5超标
2025-05-04 06:00:00,SENS007,质检区,24.8,55.6,24.8,正常
2025-05-04 06:00:00,SENS008,生产区B,26.4,57.0,44.4,PM2.5超标
2025-05-04 07:00:00,SENS001,生产区B,27.8,54.1,28.1,正常
2025-05-04 07:00:00,SENS002,生产区A,27.0,50.7,30.8,正常
2025-05-04 07:00:00,SENS003,生产区A,30.7,55.0,21.3,温度偏高
2025-05-04 07:00:00,SENS004,质检区,24.9,53.6,42.7,PM2.5超标
2025-05-04 07:00:00,SENS005,生产区A,29.3,51.5,21.6,温度偏高
2025-05-04 07:00:00,SENS006,质检区,27.3,54.8,21.6,正常
2025-05-04 07:00:00,SENS007,质检区,25.4,57.2,49.6,PM2.5超标
2025-05-04 07:00:00,SENS008,生产区B,24.5,54.1,12.7,正常
2025-05-04 08:00:00,SENS001,生产区B,24.8,47.8,10.9,正常
2025-05-04 08:00:00,SENS002,生产区A,27.0,55.0,20.5,正常
2025-05-04 08:00:00,SENS003,生产区A,30.5,50.7,29.4,温度偏高
2025-05-04 08:00:00,SENS004,质检区,26.9,54.9,28.9,正常
2025-05-04 08:00:00,SENS005,生产区A,29.2,45.8,40.7,温度偏高|PM2.5超标
2025-05-04 08:00:00,SENS006,质检区,23.8,54.7,47.7,PM2.5超标
2025-05-04 08:00:00,SENS007,质检区,24.1,47.1,26.5,正常
2025-05-04 08:00:00,SENS008,生产区B,25.3,47.0,29.0,正常
2025-05-04 09:00:00,SENS001,生产区B,26.4,49.0,32.9,正常
2025-05-04 09:00:00,SENS002,生产区A,27.5,46.1,23.9,正常
2025-05-04 09:00:00,SENS003,生产区A,29.0,51.2,41.0,温度偏高|PM2.5超标
2025-05-04 09:00:00,SENS004,质检区,25.7,50.9,34.9,正常
2025-05-04 09:00:00,SENS005,生产区A,28.6,45.7,36.4,温度偏高|PM2.5超标
2025-05-04 09:00:00,SENS006,质检区,25.7,48.2,37.9,PM2.5超标
2025-05-04 09:00:00,SENS007,质检区,26.1,48.5,21.1,正常
2025-05-04 09:00:00,SENS008,生产区B,24.8,45.8,16.3,正常
2025-05-04 10:00:00,SENS001,生产区B,23.5,43.6,13.6,正常
2025-05-04 10:00:00,SENS002,生产区A,28.0,45.4,39.5,PM2.5超标
2025-05-04 10:00:00,SENS003,生产区A,26.9,42.7,43.3,PM2.5超标
2025-05-04 10:00:00,SENS004,质检区,22.5,44.7,43.4,PM2.5超标
2025-05-04 10:00:00,SENS005,生产区A,29.0,50.1,24.5,温度偏高
2025-05-04 10:00:00,SENS006,质检区,23.4,41.8,33.7,正常
2025-05-04 10:00:00,SENS007,质检区,23.0,44.0,38.6,PM2.5超标
2025-05-04 10:00:00,SENS008,生产区B,25.7,41.7,34.4,正常
2025-05-04 11:00:00,SENS001,生产区B,22.4,46.2,15.3,正常
2025-05-04 11:00:00,SENS002,生产区A,26.8,45.3,34.6,正常
2025-05-04 11:00:00,SENS003,生产区A,25.3,49.6,40.1,PM2.5超标
2025-05-04 11:00:00,SENS004,质检区,23.4,41.4,14.1,正常
2025-05-04 11:00:00,SENS005,生产区A,25.0,43.7,49.5,PM2.5超标
2025-05-04 11:00:00,SENS006,质检区,22.0,44.5,12.2,正常
2025-05-04 11:00:00,SENS007,质检区,23.4,46.9,48.2,PM2.5超标
2025-05-04 11:00:00,SENS008,生产区B,24.9,49.6,45.4,PM2.5超标
2025-05-04 12:00:00,SENS001,生产区B,23.6,41.5,45.0,PM2.5超标
2025-05-04 12:00:00,SENS002,生产区A,27.4,43.4,27.7,正常
2025-05-04 12:00:00,SENS003,生产区A,27.9,46.6,45.9,PM2.5超标
2025-05-04 12:00:00,SENS004,质检区,23.4,43.9,44.5,PM2.5超标
2025-05-04 12:00:00,SENS005,生产区A,26.0,49.9,47.8,PM2.5超标
2025-05-04 12:00:00,SENS006,质检区,21.4,40.9,15.6,正常
2025-05-04 12:00:00,SENS007,质检区,22.9,45.2,44.5,PM2.5超标
2025-05-04 12:00:00,SENS008,生产区B,24.2,48.5,32.7,正常
2025-05-04 13:00:00,SENS001,生产区B,21.4,44.0,38.5,PM2.5超标
2025-05-04 13:00:00,SENS002,生产区A,25.3,45.5,49.8,PM2.5超标
2025-05-04 13:00:00,SENS003,生产区A,26.2,42.2,33.5,正常
2025-05-04 13:00:00,SENS004,质检区,23.6,45.9,11.5,正常
2025-05-04 13:00:00,SENS005,生产区A,27.2,44.8,21.7,正常
2025-05-04 13:00:00,SENS006,质检区,23.3,47.7,34.7,正常
2025-05-04 13:00:00,SENS007,质检区,21.4,45.8,45.5,PM2.5超标
2025-05-04 13:00:00,SENS008,生产区B,22.5,46.6,17.3,正常
2025-05-04 14:00:00,SENS001,生产区B,20.9,51.0,45.5,PM2.5超标
2025-05-04 14:00:00,SENS002,生产区A,24.8,49.8,33.0,正常
2025-05-04 14:00:00,SENS003,生产区A,24.1,43.9,45.4,PM2.5超标
2025-05-04 14:00:00,SENS004,质检区,21.4,42.1,19.5,正常
2025-05-04 14:00:00,SENS005,生产区A,24.2,43.5,17.7,正常
2025-05-04 14:00:00,SENS006,质检区,22.5,44.1,41.2,PM2.5超标
2025-05-04 14:00:00,SENS007,质检区,21.2,45.5,22.8,正常
2025-05-04 14:00:00,SENS008,生产区B,20.3,51.2,49.2,PM2.5超标
2025-05-04 15:00:00,SENS001,生产区B,22.2,47.5,14.1,正常
2025-05-04 15:00:00,SENS002,生产区A,22.3,52.8,12.4,正常
2025-05-04 15:00:00,SENS003,生产区A,25.6,50.5,28.2,正常
2025-05-04 15:00:00,SENS004,质检区,20.5,51.2,41.9,PM2.5超标
2025-05-04 15:00:00,SENS005,生产区A,24.9,50.5,45.0,PM2.5超标
2025-05-04 15:00:00,SENS006,质检区,21.8,52.3,36.6,PM2.5超标
2025-05-04 15:00:00,SENS007,质检区,22.8,43.1,38.7,PM2.5超标
2025-05-04 15:00:00,SENS008,生产区B,20.0,46.7,40.9,PM2.5超标
2025-05-04 16:00:00,SENS001,生产区B,19.3,51.2,41.4,PM2.5超标
2025-05-04 16:00:00,SENS002,生产区A,22.9,47.5,47.0,PM2.5超标
2025-05-04 16:00:00,SENS003,生产区A,23.3,45.7,25.1,正常
2025-05-04 16:00:00,SENS004,质检区,20.7,49.5,38.6,PM2.5超标
2025-05-04 16:00:00,SENS005,生产区A,21.4,47.4,25.7,正常
2025-05-04 16:00:00,SENS006,质检区,20.5,52.2,32.1,正常
2025-05-04 16:00:00,SENS007,质检区,21.8,49.0,26.5,正常
2025-05-04 16:00:00,SENS008,生产区B,20.1,46.9,49.8,PM2.5超标
2025-05-04 17:00:00,SENS001,生产区B,21.9,47.5,43.7,PM2.5超标
2025-05-04 17:00:00,SENS002,生产区A,22.2,48.1,35.3,PM2.5超标
2025-05-04 17:00:00,SENS003,生产区A,21.9,57.1,45.2,PM2.5超标
2025-05-04 17:00:00,SENS004,质检区,19.9,53.9,17.0,正常
2025-05-04 17:00:00,SENS005,生产区A,21.2,57.1,18.3,正常
2025-05-04 17:00:00,SENS006,质检区,20.7,51.0,15.5,正常
2025-05-04 17:00:00,SENS007,质检区,19.3,56.2,16.7,正常
2025-05-04 17:00:00,SENS008,生产区B,19.3,47.4,20.1,正常
2025-05-04 18:00:00,SENS001,生产区B,19.5,54.2,30.6,正常
2025-05-04 18:00:00,SENS002,生产区A,21.2,56.8,17.2,正常
2025-05-04 18:00:00,SENS003,生产区A,22.6,58.1,47.1,PM2.5超标
2025-05-04 18:00:00,SENS004,质检区,22.0,54.1,22.9,正常
2025-05-04 18:00:00,SENS005,生产区A,21.6,58.7,48.3,PM2.5超标
2025-05-04 18:00:00,SENS006,质检区,20.5,57.2,47.2,PM2.5超标
2025-05-04 18:00:00,SENS007,质检区,18.2,50.2,16.9,正常
2025-05-04 18:00:00,SENS008,生产区B,20.6,54.2,25.6,正常
2025-05-04 19:00:00,SENS001,生产区B,18.6,55.9,40.7,PM2.5超标
2025-05-04 19:00:00,SENS002,生产区A,23.1,61.6,21.4,正常
2025-05-04 19:00:00,SENS003,生产区A,24.4,54.6,32.4,正常
2025-05-04 19:00:00,SENS004,质检区,19.3,53.6,21.4,正常
2025-05-04 19:00:00,SENS005,生产区A,21.9,58.6,14.5,正常
2025-05-04 19:00:00,SENS006,质检区,18.4,59.3,34.6,正常
2025-05-04 19:00:00,SENS007,质检区,21.2,61.3,49.9,PM2.5超标
2025-05-04 19:00:00,SENS008,生产区B,19.0,53.9,25.8,正常
2025-05-04 20:00:00,SENS001,生产区B,21.8,61.5,22.6,正常
2025-05-04 20:00:00,SENS002,生产区A,24.7,57.0,17.0,正常
2025-05-04 20:00:00,SENS003,生产区A,22.0,61.1,10.5,正常
2025-05-04 20:00:00,SENS004,质检区,18.8,61.5,34.2,正常
2025-05-04 20:00:00,SENS005,生产区A,24.7,59.3,40.1,PM2.5超标
2025-05-04 20:00:00,SENS006,质检区,20.6,56.8,28.0,正常
2025-05-04 20:00:00,SENS007,质检区,20.7,60.1,32.4,正常
2025-05-04 20:00:00,SENS008,生产区B,20.4,58.3,46.1,PM2.5超标
2025-05-04 21:00:00,SENS001,生产区B,20.3,63.9,23.8,正常
2025-05-04 21:00:00,SENS002,生产区A,25.6,60.4,48.2,PM2.5超标
2025-05-04 21:00:00,SENS003,生产区A,22.7,66.9,19.4,正常
2025-05-04 21:00:00,SENS004,质检区,21.8,60.6,28.9,正常
2025-05-04 21:00:00,SENS005,生产区A,25.5,57.3,10.3,正常
2025-05-04 21:00:00,SENS006,质检区,21.7,65.2,28.1,正常
2025-05-04 21:00:00,SENS007,质检区,22.7,60.9,32.8,正常
2025-05-04 21:00:00,SENS008,生产区B,20.0,66.5,39.4,PM2.5超标
2025-05-04 22:00:00,SENS001,生产区B,20.9,65.8,24.6,正常
2025-05-04 22:00:00,SENS002,生产区A,25.0,64.0,25.8,正常
2025-05-04 22:00:00,SENS003,生产区A,23.3,63.2,39.7,PM2.5超标
2025-05-04 22:00:00,SENS004,质检区,20.0,59.7,14.8,正常
2025-05-04 22:00:00,SENS005,生产区A,24.4,67.1,13.7,正常
2025-05-04 22:00:00,SENS006,质检区,19.7,62.1,18.1,正常
2025-05-04 22:00:00,SENS007,质检区,22.0,68.0,17.8,正常
2025-05-04 22:00:00,SENS008,生产区B,19.9,62.2,20.2,正常
2025-05-04 23:00:00,SENS001,生产区B,22.8,68.2,18.7,正常
2025-05-04 23:00:00,SENS002,生产区A,25.2,61.4,12.1,正常
2025-05-04 23:00:00,SENS003,生产区A,25.0,68.3,46.0,PM2.5超标
2025-05-04 23:00:00,SENS004,质检区,21.2,61.1,41.6,PM2.5超标
2025-05-04 23:00:00,SENS005,生产区A,24.3,66.5,13.9,正常
2025-05-04 23:00:00,SENS006,质检区,21.2,63.0,30.8,正常
2025-05-04 23:00:00,SENS007,质检区,22.6,62.5,49.3,PM2.5超标
2025-05-04 23:00:00,SENS008,生产区B,22.2,61.3,49.2,PM2.5超标
2025-05-05 00:00:00,SENS001,生产区B,21.4,68.6,30.0,正常
2025-05-05 00:00:00,SENS002,生产区A,26.2,64.3,33.7,正常
2025-05-05 00:00:00,SENS003,生产区A,25.4,62.7,13.9,正常
2025-05-05 00:00:00,SENS004,质检区,23.3,60.7,35.8,PM2.5超标
2025-05-05 00:00:00,SENS005,生产区A,26.3,63.8,34.9,正常
2025-05-05 00:00:00,SENS006,质检区,24.3,67.1,29.3,正常
2025-05-05 00:00:00,SENS007,质检区,21.4,62.7,43.7,PM2.5超标
2025-05-05 00:00:00,SENS008,生产区B,21.4,66.4,21.4,正常
2025-05-05 01:00:00,SENS001,生产区B,24.5,62.3,16.4,正常
2025-05-05 01:00:00,SENS002,生产区A,27.0,61.7,33.3,正常
2025-05-05 01:00:00,SENS003,生产区A,28.4,68.2,43.2,温度偏高|PM2.5超标
2025-05-05 01:00:00,SENS004,质检区,21.8,62.8,32.2,正常
2025-05-05 01:00:00,SENS005,生产区A,27.0,69.6,26.4,正常
2025-05-05 01:00:00,SENS006,质检区,23.9,62.9,16.1,正常
2025-05-05 01:00:00,SENS007,质检区,25.4,64.2,28.9,正常
2025-05-05 01:00:00,SENS008,生产区B,25.0,67.9,26.3,正常
2025-05-05 02:00:00,SENS001,生产区B,22.5,65.6,47.9,PM2.5超标
2025-05-05 02:00:00,SENS002,生产区A,25.7,62.5,11.5,正常
2025-05-05 02:00:00,SENS003,生产区A,28.2,62.3,15.1,温度偏高
2025-05-05 02:00:00,SENS004,质检区,24.7,63.1,39.6,PM2.5超标
2025-05-05 02:00:00,SENS005,生产区A,29.3,59.2,15.5,温度偏高
2025-05-05 02:00:00,SENS006,质检区,24.0,62.6,45.2,PM2.5超标
2025-05-05 02:00:00,SENS007,质检区,23.8,66.1,49.1,PM2.5超标
2025-05-05 02:00:00,SENS008,生产区B,23.2,65.9,30.8,正常
2025-05-05 03:00:00,SENS001,生产区B,24.5,57.3,19.6,正常
2025-05-05 03:00:00,SENS002,生产区A,28.3,64.2,35.3,温度偏高|PM2.5超标
2025-05-05 03:00:00,SENS003,生产区A,27.5,64.8,34.2,正常
2025-05-05 03:00:00,SENS004,质检区,25.5,59.1,22.0,正常
2025-05-05 03:00:00,SENS005,生产区A,28.7,58.8,17.2,温度偏高
2025-05-05 03:00:00,SENS006,质检区,25.1,63.2,14.3,正常
2025-05-05 03:00:00,SENS007,质检区,24.1,62.2,34.2,正常
2025-05-05 03:00:00,SENS008,生产区B,23.6,59.3,35.3,PM2.5超标
2025-05-05 04:00:00,SENS001,生产区B,24.3,55.9,15.9,正常
2025-05-05 04:00:00,SENS002,生产区A,27.3,57.7,27.2,正常
2025-05-05 04:00:00,SENS003,生产区A,29.5,59.1,39.7,温度偏高|PM2.5超标
2025-05-05 04:00:00,SENS004,质检区,26.2,58.3,42.6,PM2.5超标
2025-05-05 04:00:00,SENS005,生产区A,29.7,57.5,16.6,温度偏高
2025-05-05 04:00:00,SENS006,质检区,24.4,55.8,32.8,正常
2025-05-05 04:00:00,SENS007,质检区,24.1,62.9,39.6,PM2.5超标
2025-05-05 04:00:00,SENS008,生产区B,26.2,58.8,40.7,PM2.5超标
2025-05-05 05:00:00,SENS001,生产区B,25.8,55.1,18.8,正常
2025-05-05 05:00:00,SENS002,生产区A,27.8,56.8,41.1,PM2.5超标
2025-05-05 05:00:00,SENS003,生产区A,27.1,59.1,20.1,正常
2025-05-05 05:00:00,SENS004,质检区,26.5,53.3,17.8,正常
2025-05-05 05:00:00,SENS005,生产区A,28.8,55.0,19.5,温度偏高
2025-05-05 05:00:00,SENS006,质检区,27.7,56.2,17.6,正常
2025-05-05 05:00:00,SENS007,质检区,27.8,57.7,40.7,PM2.5超标
2025-05-05 05:00:00,SENS008,生产区B,26.9,54.2,34.9,正常
2025-05-05 06:00:00,SENS001,生产区B,26.0,57.8,23.7,正常
2025-05-05 06:00:00,SENS002,生产区A,28.4,53.4,19.1,温度偏高
2025-05-05 06:00:00,SENS003,生产区A,27.9,51.7,10.5,正常
2025-05-05 06:00:00,SENS004,质检区,25.2,57.5,41.8,PM2.5超标
2025-05-05 06:00:00,SENS005,生产区A,29.7,52.4,17.4,温度偏高
2025-05-05 06:00:00,SENS006,质检区,24.8,55.8,41.9,PM2.5超标
2025-05-05 06:00:00,SENS007,质检区,24.2,53.7,37.0,PM2.5超标
2025-05-05 06:00:00,SENS008,生产区B,26.6,53.9,34.2,正常
2025-05-05 07:00:00,SENS001,生产区B,25.6,50.0,26.1,正常
2025-05-05 07:00:00,SENS002,生产区A,27.2,53.9,18.0,正常
2025-05-05 07:00:00,SENS003,生产区A,28.2,54.2,27.2,温度偏高
2025-05-05 07:00:00,SENS004,质检区,26.1,50.3,35.8,PM2.5超标
2025-05-05 07:00:00,SENS005,生产区A,26.9,56.1,42.6,PM2.5超标
2025-05-05 07:00:00,SENS006,质检区,27.4,55.0,15.9,正常
2025-05-05 07:00:00,SENS007,质检区,24.2,57.2,14.1,正常
2025-05-05 07:00:00,SENS008,生产区B,27.8,48.3,32.4,正常
2025-05-05 08:00:00,SENS001,生产区B,25.0,49.8,26.4,正常
2025-05-05 08:00:00,SENS002,生产区A,27.4,54.5,36.3,PM2.5超标
2025-05-05 08:00:00,SENS003,生产区A,28.1,51.6,41.5,温度偏高|PM2.5超标
2025-05-05 08:00:00,SENS004,质检区,27.5,51.7,24.9,正常
2025-05-05 08:00:00,SENS005,生产区A,27.2,49.9,37.7,PM2.5超标
2025-05-05 08:00:00,SENS006,质检区,24.5,51.9,20.0,正常
2025-05-05 08:00:00,SENS007,质检区,26.1,45.1,18.4,正常
2025-05-05 08:00:00,SENS008,生产区B,23.6,53.4,37.1,PM2.5超标
2025-05-05 09:00:00,SENS001,生产区B,24.8,44.0,44.0,PM2.5超标
2025-05-05 09:00:00,SENS002,生产区A,27.7,52.5,31.5,正常
2025-05-05 09:00:00,SENS003,生产区A,27.0,49.0,45.5,PM2.5超标
2025-05-05 09:00:00,SENS004,质检区,23.2,52.2,45.8,PM2.5超标
2025-05-05 09:00:00,SENS005,生产区A,26.7,43.2,18.7,正常
2025-05-05 09:00:00,SENS006,质检区,26.8,45.2,45.9,PM2.5超标
2025-05-05 09:00:00,SENS007,质检区,26.7,44.7,48.6,PM2.5超标
2025-05-05 09:00:00,SENS008,生产区B,25.6,52.4,21.4,正常
2025-05-05 10:00:00,SENS001,生产区B,26.1,47.8,25.2,正常
2025-05-05 10:00:00,SENS002,生产区A,28.8,47.2,15.2,温度偏高
2025-05-05 10:00:00,SENS003,生产区A,25.9,47.8,42.3,PM2.5超标
2025-05-05 10:00:00,SENS004,质检区,23.3,45.8,26.4,正常
2025-05-05 10:00:00,SENS005,生产区A,28.5,51.1,15.0,温度偏高
2025-05-05 10:00:00,SENS006,质检区,25.6,49.3,44.0,PM2.5超标
2025-05-05 10:00:00,SENS007,质检区,24.6,43.4,19.1,正常
2025-05-05 10:00:00,SENS008,生产区B,23.6,51.2,35.5,PM2.5超标
2025-05-05 11:00:00,SENS001,生产区B,24.2,45.1,40.6,PM2.5超标
2025-05-05 11:00:00,SENS002,生产区A,27.2,45.8,29.9,正常
2025-05-05 11:00:00,SENS003,生产区A,24.9,49.1,25.4,正常
2025-05-05 11:00:00,SENS004,质检区,24.5,42.5,27.8,正常
2025-05-05 11:00:00,SENS005,生产区A,25.5,46.6,23.7,正常
2025-05-05 11:00:00,SENS006,质检区,24.4,45.5,17.7,正常
2025-05-05 11:00:00,SENS007,质检区,22.0,46.4,32.0,正常
2025-05-05 11:00:00,SENS008,生产区B,25.6,43.3,25.0,正常
2025-05-05 12:00:00,SENS001,生产区B,21.5,41.2,24.3,正常
2025-05-05 12:00:00,SENS002,生产区A,24.3,43.8,39.2,PM2.5超标
2025-05-05 12:00:00,SENS003,生产区A,26.6,48.4,32.7,正常
2025-05-05 12:00:00,SENS004,质检区,24.3,44.3,39.6,PM2.5超标
2025-05-05 12:00:00,SENS005,生产区A,27.5,42.3,21.8,正常
2025-05-05 12:00:00,SENS006,质检区,24.0,48.5,35.2,PM2.5超标
2025-05-05 12:00:00,SENS007,质检区,22.9,40.5,45.7,PM2.5超标
2025-05-05 12:00:00,SENS008,生产区B,21.4,48.2,12.4,正常
2025-05-05 13:00:00,SENS001,生产区B,23.7,41.5,40.2,PM2.5超标
2025-05-05 13:00:00,SENS002,生产区A,26.1,43.8,27.8,正常
2025-05-05 13:00:00,SENS003,生产区A,27.2,48.7,10.1,正常
2025-05-05 13:00:00,SENS004,质检区,21.4,41.5,40.6,PM2.5超标
2025-05-05 13:00:00,SENS005,生产区A,26.4,44.1,37.4,PM2.5超标
2025-05-05 13:00:00,SENS006,质检区,20.5,44.4,31.6,正常
2025-05-05 13:00:00,SENS007,质检区,21.4,43.9,39.4,PM2.5超标
2025-05-05 13:00:00,SENS008,生产区B,23.5,49.4,20.7,正常
2025-05-05 14:00:00,SENS001,生产区B,22.0,48.2,25.2,正常
2025-05-05 14:00:00,SENS002,生产区A,24.8,48.6,38.7,PM2.5超标
2025-05-05 14:00:00,SENS003,生产区A,26.2,49.1,37.0,PM2.5超标
2025-05-05 14:00:00,SENS004,质检区,21.6,43.5,21.5,正常
2025-05-05 14:00:00,SENS005,生产区A,25.8,46.9,31.1,正常
2025-05-05 14:00:00,SENS006,质检区,21.2,47.8,29.8,正常
2025-05-05 14:00:00,SENS007,质检区,20.9,46.1,49.7,PM2.5超标
2025-05-05 14:00:00,SENS008,生产区B,21.5,44.8,41.3,PM2.5超标
2025-05-05 15:00:00,SENS001,生产区B,19.9,47.1,32.7,正常
2025-05-05 15:00:00,SENS002,生产区A,24.1,49.8,10.9,正常
2025-05-05 15:00:00,SENS003,生产区A,24.4,44.4,44.6,PM2.5超标
2025-05-05 15:00:00,SENS004,质检区,22.7,47.4,34.4,正常
2025-05-05 15:00:00,SENS005,生产区A,21.9,51.1,26.2,正常
2025-05-05 15:00:00,SENS006,质检区,19.6,50.6,17.3,正常
2025-05-05 15:00:00,SENS007,质检区,22.8,45.2,19.7,正常
2025-05-05 15:00:00,SENS008,生产区B,21.2,48.6,35.2,PM2.5超标
2025-05-05 16:00:00,SENS001,生产区B,20.9,45.3,17.2,正常
2025-05-05 16:00:00,SENS002,生产区A,22.4,48.1,38.1,PM2.5超标
2025-05-05 16:00:00,SENS003,生产区A,24.8,54.5,21.0,正常
2025-05-05 16:00:00,SENS004,质检区,19.1,48.4,36.2,PM2.5超标
2025-05-05 16:00:00,SENS005,生产区A,25.4,53.0,13.6,正常
2025-05-05 16:00:00,SENS006,质检区,21.5,54.0,32.8,正常
2025-05-05 16:00:00,SENS007,质检区,22.1,52.5,37.9,PM2.5超标
2025-05-05 16:00:00,SENS008,生产区B,18.6,53.2,26.3,正常
2025-05-05 17:00:00,SENS001,生产区B,19.2,49.3,20.5,正常
2025-05-05 17:00:00,SENS002,生产区A,24.2,47.6,15.0,正常
2025-05-05 17:00:00,SENS003,生产区A,23.5,48.9,14.6,正常
2025-05-05 17:00:00,SENS004,质检区,19.0,51.6,37.4,PM2.5超标
2025-05-05 17:00:00,SENS005,生产区A,24.5,49.6,16.6,正常
2025-05-05 17:00:00,SENS006,质检区,21.4,50.5,47.6,PM2.5超标
2025-05-05 17:00:00,SENS007,质检区,19.0,49.4,16.6,正常
2025-05-05 17:00:00,SENS008,生产区B,21.3,55.9,50.0,PM2.5超标
2025-05-05 18:00:00,SENS001,生产区B,18.0,59.5,13.3,正常
2025-05-05 18:00:00,SENS002,生产区A,23.2,53.4,30.3,正常
2025-05-05 18:00:00,SENS003,生产区A,23.7,56.7,46.9,PM2.5超标
2025-05-05 18:00:00,SENS004,质检区,19.0,54.0,29.1,正常
2025-05-05 18:00:00,SENS005,生产区A,24.3,53.4,24.9,正常
2025-05-05 18:00:00,SENS006,质检区,19.3,50.7,49.8,PM2.5超标
2025-05-05 18:00:00,SENS007,质检区,20.3,54.1,46.9,PM2.5超标
2025-05-05 18:00:00,SENS008,生产区B,20.4,57.8,29.4,正常
2025-05-05 19:00:00,SENS001,生产区B,20.1,53.4,31.1,正常
2025-05-05 19:00:00,SENS002,生产区A,25.0,53.5,11.8,正常
2025-05-05 19:00:00,SENS003,生产区A,22.6,61.8,16.3,正常
2025-05-05 19:00:00,SENS004,质检区,19.6,55.2,45.3,PM2.5超标
2025-05-05 19:00:00,SENS005,生产区A,24.1,54.1,43.1,PM2.5超标
2025-05-05 19:00:00,SENS006,质检区,20.5,53.5,19.4,正常
2025-05-05 19:00:00,SENS007,质检区,19.5,56.5,30.1,正常
2025-05-05 19:00:00,SENS008,生产区B,21.8,54.5,18.3,正常
2025-05-05 20:00:00,SENS001,生产区B,22.2,59.5,28.3,正常
2025-05-05 20:00:00,SENS002,生产区A,21.6,59.6,34.6,正常
2025-05-05 20:00:00,SENS003,生产区A,23.8,63.1,21.9,正常
2025-05-05 20:00:00,SENS004,质检区,21.3,64.5,16.0,正常
2025-05-05 20:00:00,SENS005,生产区A,22.5,61.8,24.0,正常
2025-05-05 20:00:00,SENS006,质检区,21.2,56.5,22.3,正常
2025-05-05 20:00:00,SENS007,质检区,21.3,64.6,15.4,正常
2025-05-05 20:00:00,SENS008,生产区B,19.6,57.2,38.7,PM2.5超标
2025-05-05 21:00:00,SENS001,生产区B,21.2,61.8,25.6,正常
2025-05-05 21:00:00,SENS002,生产区A,25.1,62.3,22.3,正常
2025-05-05 21:00:00,SENS003,生产区A,24.6,59.0,18.9,正常
2025-05-05 21:00:00,SENS004,质检区,19.8,62.1,21.2,正常
2025-05-05 21:00:00,SENS005,生产区A,24.6,64.6,46.2,PM2.5超标
2025-05-05 21:00:00,SENS006,质检区,19.5,57.5,20.2,正常
2025-05-05 21:00:00,SENS007,质检区,19.8,63.3,24.5,正常
2025-05-05 21:00:00,SENS008,生产区B,21.4,60.2,14.3,正常
2025-05-05 22:00:00,SENS001,生产区B,21.8,61.6,37.0,PM2.5超标
2025-05-05 22:00:00,SENS002,生产区A,25.9,66.2,43.2,PM2.5超标
2025-05-05 22:00:00,SENS003,生产区A,24.7,66.2,35.2,PM2.5超标
2025-05-05 22:00:00,SENS004,质检区,20.2,59.2,44.8,PM2.5超标
2025-05-05 22:00:00,SENS005,生产区A,25.3,66.6,18.4,正常
2025-05-05 22:00:00,SENS006,质检区,23.1,65.5,17.2,正常
2025-05-05 22:00:00,SENS007,质检区,21.7,64.6,41.3,PM2.5超标
