时间戳,设备ID,设备状态,总运行时间,故障持续时间,故障次数,振动值,温度,维护到期时间,上次维护时间,预警状态
2025-04-30 02:00:00,CNC005,故障,399.0,1.0,45,0.28,27.7,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 03:00:00,CNC005,待机,399.0,0.0,45,0.22,34.84,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 04:00:00,CNC005,待维护,399.0,0.0,45,0.3,30.5,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 05:00:00,CNC005,运行中,400.0,0.0,45,0.28,31.5,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 06:00:00,CNC005,待维护,400.0,0.0,45,0.94,30.2,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-30 07:00:00,CNC005,运行中,401.0,0.0,45,0.13,24.7,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 08:00:00,CNC001,运行中,431.0,0.0,38,0.76,21.7,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-30 09:00:00,CNC001,运行中,432.0,0.0,38,0.96,32.76,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-30 10:00:00,CNC001,运行中,433.0,0.0,38,0.11,27.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 11:00:00,CNC001,待维护,433.0,0.0,38,0.48,20.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 12:00:00,CNC001,故障,433.0,1.0,39,0.31,20.9,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 13:00:00,CNC001,待维护,433.0,0.0,39,0.32,23.9,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 14:00:00,CNC001,运行中,434.0,0.0,39,0.14,20.2,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 15:00:00,CNC001,运行中,435.0,0.0,39,0.26,32.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 08:00:00,CNC002,运行中,428.0,0.0,40,0.28,27.6,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 09:00:00,CNC002,待维护,428.0,0.0,40,0.76,25.3,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-30 10:00:00,CNC002,待维护,428.0,0.0,40,0.44,42.25,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-30 11:00:00,CNC002,运行中,429.0,0.0,40,0.48,29.119999999999997,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 12:00:00,CNC002,待机,429.0,0.0,40,0.72,44.330000000000005,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-04-30 13:00:00,CNC002,运行中,430.0,0.0,40,0.68,27.69,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-30 14:00:00,CNC002,运行中,431.0,0.0,40,0.4,33.28,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 15:00:00,CNC002,待机,431.0,0.0,40,0.42,35.230000000000004,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-30 08:00:00,CNC003,运行中,439.0,0.0,32,0.52,29.6,2025-04-27,2025-03-29,振动异常|需要维护|故障频发
2025-04-30 09:00:00,CNC003,运行中,440.0,0.0,32,0.5,38.22,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-04-30 10:00:00,CNC003,运行中,441.0,0.0,32,0.14,43.03,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-04-30 11:00:00,CNC003,运行中,442.0,0.0,32,0.49,44.2,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-04-30 12:00:00,CNC003,待维护,442.0,0.0,32,0.33,33.54,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 13:00:00,CNC003,待维护,442.0,0.0,32,0.21,31.0,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 14:00:00,CNC003,运行中,443.0,0.0,32,0.43,21.1,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 15:00:00,CNC003,故障,443.0,1.0,33,0.34,31.72,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 08:00:00,CNC004,故障,413.0,1.0,32,0.19,30.680000000000003,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 09:00:00,CNC004,运行中,414.0,0.0,32,0.31,26.2,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 10:00:00,CNC004,待维护,414.0,0.0,32,0.11,24.1,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 11:00:00,CNC004,待维护,414.0,0.0,32,0.54,40.82,2025-04-22,2025-03-25,振动异常|温度异常|需要维护|故障频发
2025-04-30 12:00:00,CNC004,待维护,414.0,0.0,32,0.43,32.4,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 13:00:00,CNC004,待机,414.0,0.0,32,0.23,31.5,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 14:00:00,CNC004,待维护,414.0,0.0,32,0.26,28.2,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 15:00:00,CNC004,故障,414.0,1.0,33,0.44,30.03,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 08:00:00,CNC005,运行中,402.0,0.0,45,0.24,30.3,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 09:00:00,CNC005,待机,402.0,0.0,45,0.52,24.4,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-30 10:00:00,CNC005,运行中,403.0,0.0,45,0.16,21.8,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 11:00:00,CNC005,故障,403.0,1.0,46,0.12,22.5,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 12:00:00,CNC005,运行中,404.0,0.0,46,0.26,28.3,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 13:00:00,CNC005,待维护,404.0,0.0,46,0.44,28.47,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 14:00:00,CNC005,运行中,405.0,0.0,46,0.7,33.9,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-30 15:00:00,CNC005,待机,405.0,0.0,46,0.4,26.5,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 16:00:00,CNC001,运行中,436.0,0.0,39,0.47,30.94,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 17:00:00,CNC001,故障,436.0,1.0,40,0.98,29.5,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-30 18:00:00,CNC001,待维护,436.0,0.0,40,0.6,33.1,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-30 19:00:00,CNC001,故障,436.0,1.0,41,0.38,31.72,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 20:00:00,CNC001,运行中,437.0,0.0,41,0.29,29.5,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 21:00:00,CNC001,运行中,438.0,0.0,41,0.42,32.4,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 22:00:00,CNC001,故障,438.0,1.0,42,0.29,36.92,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-30 23:00:00,CNC001,运行中,439.0,0.0,42,0.39,43.160000000000004,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-04-30 16:00:00,CNC002,待维护,431.0,0.0,40,0.26,32.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 17:00:00,CNC002,运行中,432.0,0.0,40,0.8,34.6,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-30 18:00:00,CNC002,待维护,432.0,0.0,40,0.58,36.53,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-04-30 19:00:00,CNC002,运行中,433.0,0.0,40,0.52,28.1,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-04-30 20:00:00,CNC002,运行中,434.0,0.0,40,0.43,33.4,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 21:00:00,CNC002,运行中,435.0,0.0,40,0.28,26.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 22:00:00,CNC002,待维护,435.0,0.0,40,0.66,43.42,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-04-30 23:00:00,CNC002,运行中,436.0,0.0,40,0.12,27.5,2025-04-23,2025-03-27,需要维护|故障频发
2025-04-30 16:00:00,CNC003,运行中,444.0,0.0,33,0.15,33.3,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 17:00:00,CNC003,运行中,445.0,0.0,33,0.68,25.9,2025-04-27,2025-03-29,振动异常|需要维护|故障频发
2025-04-30 18:00:00,CNC003,故障,445.0,1.0,34,0.26,21.3,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 19:00:00,CNC003,运行中,446.0,0.0,34,0.45,35.75,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-04-30 20:00:00,CNC003,待机,446.0,0.0,34,0.22,29.119999999999997,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 21:00:00,CNC003,待维护,446.0,0.0,34,0.22,27.040000000000003,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 22:00:00,CNC003,待维护,446.0,0.0,34,0.22,28.3,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 23:00:00,CNC003,运行中,447.0,0.0,34,0.44,20.2,2025-04-27,2025-03-29,需要维护|故障频发
2025-04-30 16:00:00,CNC004,故障,414.0,1.0,34,0.39,30.2,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 17:00:00,CNC004,运行中,415.0,0.0,34,0.3,28.5,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 18:00:00,CNC004,运行中,416.0,0.0,34,0.54,39.519999999999996,2025-04-22,2025-03-25,振动异常|温度异常|需要维护|故障频发
2025-04-30 19:00:00,CNC004,待维护,416.0,0.0,34,0.13,36.269999999999996,2025-04-22,2025-03-25,温度异常|需要维护|故障频发
2025-04-30 20:00:00,CNC004,运行中,417.0,0.0,34,0.68,40.56,2025-04-22,2025-03-25,振动异常|温度异常|需要维护|故障频发
2025-04-30 21:00:00,CNC004,待维护,417.0,0.0,34,0.22,33.28,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 22:00:00,CNC004,待维护,417.0,0.0,34,0.3,36.14,2025-04-22,2025-03-25,温度异常|需要维护|故障频发
2025-04-30 23:00:00,CNC004,故障,417.0,1.0,35,0.21,26.8,2025-04-22,2025-03-25,需要维护|故障频发
2025-04-30 16:00:00,CNC005,待维护,405.0,0.0,46,0.39,34.0,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 17:00:00,CNC005,运行中,406.0,0.0,46,0.62,40.690000000000005,2025-04-21,2025-04-01,振动异常|温度异常|需要维护|故障频发
2025-04-30 18:00:00,CNC005,故障,406.0,1.0,47,0.48,20.8,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 19:00:00,CNC005,待维护,406.0,0.0,47,0.84,21.7,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-30 20:00:00,CNC005,故障,406.0,1.0,48,0.94,42.64,2025-04-21,2025-04-01,振动异常|温度异常|需要维护|故障频发
2025-04-30 21:00:00,CNC005,待维护,406.0,0.0,48,0.72,28.990000000000002,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-04-30 22:00:00,CNC005,待机,406.0,0.0,48,0.13,25.7,2025-04-21,2025-04-01,需要维护|故障频发
2025-04-30 23:00:00,CNC005,待维护,406.0,0.0,48,0.14,24.0,2025-04-21,2025-04-01,需要维护|故障频发
2025-05-01 00:00:00,CNC001,待维护,439.0,0.0,42,0.49,39.26,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-05-01 01:00:00,CNC001,待机,439.0,0.0,42,0.22,31.330000000000002,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 02:00:00,CNC001,运行中,440.0,0.0,42,0.37,27.9,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 03:00:00,CNC001,待维护,440.0,0.0,42,0.19,22.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 04:00:00,CNC001,待维护,440.0,0.0,42,0.2,20.9,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 05:00:00,CNC001,待机,440.0,0.0,42,0.32,28.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 06:00:00,CNC001,待机,440.0,0.0,42,0.33,34.7,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 07:00:00,CNC001,运行中,441.0,0.0,42,0.52,35.230000000000004,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-05-01 00:00:00,CNC002,故障,436.0,1.0,41,0.96,30.6,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-05-01 01:00:00,CNC002,运行中,437.0,0.0,41,0.36,43.42,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-05-01 02:00:00,CNC002,待维护,437.0,0.0,41,0.54,25.0,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-05-01 03:00:00,CNC002,待机,437.0,0.0,41,0.9,33.15,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-05-01 04:00:00,CNC002,运行中,438.0,0.0,41,0.44,24.8,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 05:00:00,CNC002,运行中,439.0,0.0,41,0.45,30.680000000000003,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 06:00:00,CNC002,运行中,440.0,0.0,41,0.7,42.25,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-05-01 07:00:00,CNC002,故障,440.0,1.0,42,0.98,23.3,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-05-01 00:00:00,CNC003,运行中,448.0,0.0,34,0.3,42.77,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-05-01 01:00:00,CNC003,运行中,449.0,0.0,34,0.13,44.980000000000004,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-05-01 02:00:00,CNC003,故障,449.0,1.0,35,0.12,20.0,2025-04-27,2025-03-29,需要维护|故障频发
2025-05-01 03:00:00,CNC003,待维护,449.0,0.0,35,0.26,34.9,2025-04-27,2025-03-29,需要维护|故障频发
2025-05-01 04:00:00,CNC003,待维护,449.0,0.0,35,0.64,23.1,2025-04-27,2025-03-29,振动异常|需要维护|故障频发
2025-05-01 05:00:00,CNC003,运行中,450.0,0.0,35,0.35,23.6,2025-04-27,2025-03-29,需要维护|故障频发
2025-05-01 06:00:00,CNC003,待机,450.0,0.0,35,0.35,41.080000000000005,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-05-01 07:00:00,CNC003,待维护,450.0,0.0,35,0.98,36.01,2025-04-27,2025-03-29,振动异常|温度异常|需要维护|故障频发
2025-05-01 00:00:00,CNC004,待维护,417.0,0.0,35,0.33,32.89,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 01:00:00,CNC004,待机,417.0,0.0,35,0.34,24.0,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 02:00:00,CNC004,待维护,417.0,0.0,35,0.21,24.1,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 03:00:00,CNC004,待机,417.0,0.0,35,0.26,30.0,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 04:00:00,CNC004,待维护,417.0,0.0,35,0.1,22.1,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 05:00:00,CNC004,待机,417.0,0.0,35,0.6,34.7,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-05-01 06:00:00,CNC004,待维护,417.0,0.0,35,0.31,34.9,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 07:00:00,CNC004,待维护,417.0,0.0,35,0.11,39.65,2025-04-22,2025-03-25,温度异常|需要维护|故障频发
2025-05-01 00:00:00,CNC005,待机,406.0,0.0,48,0.84,26.3,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-05-01 01:00:00,CNC005,待维护,406.0,0.0,48,0.4,23.6,2025-04-21,2025-04-01,需要维护|故障频发
2025-05-01 02:00:00,CNC005,待维护,406.0,0.0,48,0.3,43.68000000000001,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-05-01 03:00:00,CNC005,待维护,406.0,0.0,48,0.44,44.980000000000004,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-05-01 04:00:00,CNC005,待维护,406.0,0.0,48,0.48,32.11,2025-04-21,2025-04-01,需要维护|故障频发
2025-05-01 05:00:00,CNC005,故障,406.0,1.0,49,0.84,26.91,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-05-01 06:00:00,CNC005,运行中,407.0,0.0,49,0.24,28.6,2025-04-21,2025-04-01,需要维护|故障频发
2025-05-01 07:00:00,CNC005,故障,407.0,1.0,50,0.38,40.690000000000005,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-05-01 08:00:00,CNC001,运行中,442.0,0.0,42,0.8,40.82,2025-04-23,2025-03-27,振动异常|温度异常|需要维护|故障频发
2025-05-01 09:00:00,CNC001,待机,442.0,0.0,42,0.29,27.2,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 10:00:00,CNC001,运行中,443.0,0.0,42,0.27,31.46,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 11:00:00,CNC001,待维护,443.0,0.0,42,0.39,34.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 12:00:00,CNC001,待维护,443.0,0.0,42,0.45,34.190000000000005,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 13:00:00,CNC001,待机,443.0,0.0,42,0.29,31.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 14:00:00,CNC001,运行中,444.0,0.0,42,0.43,28.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 15:00:00,CNC001,运行中,445.0,0.0,42,0.25,25.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 08:00:00,CNC002,运行中,441.0,0.0,42,0.17,44.980000000000004,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-05-01 09:00:00,CNC002,运行中,442.0,0.0,42,0.6,25.7,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-05-01 10:00:00,CNC002,待机,442.0,0.0,42,0.41,29.4,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 11:00:00,CNC002,运行中,443.0,0.0,42,0.14,33.2,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 12:00:00,CNC002,运行中,444.0,0.0,42,0.13,21.7,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 13:00:00,CNC002,运行中,445.0,0.0,42,0.39,34.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 14:00:00,CNC002,运行中,446.0,0.0,42,0.26,32.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 15:00:00,CNC002,待机,446.0,0.0,42,0.28,45.11000000000001,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-05-01 08:00:00,CNC003,运行中,451.0,0.0,35,0.24,43.94,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-05-01 09:00:00,CNC003,运行中,452.0,0.0,35,0.12,32.1,2025-04-27,2025-03-29,需要维护|故障频发
2025-05-01 10:00:00,CNC003,待维护,452.0,0.0,35,0.17,37.050000000000004,2025-04-27,2025-03-29,温度异常|需要维护|故障频发
2025-05-01 11:00:00,CNC003,故障,452.0,1.0,36,0.2,32.4,2025-04-27,2025-03-29,需要维护|故障频发
2025-05-01 12:00:00,CNC003,待维护,452.0,0.0,36,0.7,29.1,2025-04-27,2025-03-29,振动异常|需要维护|故障频发
2025-05-01 13:00:00,CNC003,故障,452.0,1.0,37,0.36,34.4,2025-04-27,2025-03-29,需要维护|故障频发
2025-05-01 14:00:00,CNC003,待维护,452.0,0.0,37,0.86,26.52,2025-04-27,2025-03-29,振动异常|需要维护|故障频发
2025-05-01 15:00:00,CNC003,运行中,453.0,0.0,37,0.14,28.9,2025-04-27,2025-03-29,需要维护|故障频发
2025-05-01 08:00:00,CNC004,运行中,418.0,0.0,35,0.62,28.1,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-05-01 09:00:00,CNC004,运行中,419.0,0.0,35,0.56,21.0,2025-04-22,2025-03-25,振动异常|需要维护|故障频发
2025-05-01 10:00:00,CNC004,待维护,419.0,0.0,35,0.23,26.2,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 11:00:00,CNC004,待机,419.0,0.0,35,0.46,27.7,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 12:00:00,CNC004,待机,419.0,0.0,35,0.25,24.2,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 13:00:00,CNC004,运行中,420.0,0.0,35,0.43,43.03,2025-04-22,2025-03-25,温度异常|需要维护|故障频发
2025-05-01 14:00:00,CNC004,待维护,420.0,0.0,35,0.45,33.8,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 15:00:00,CNC004,运行中,421.0,0.0,35,0.42,34.32,2025-04-22,2025-03-25,需要维护|故障频发
2025-05-01 08:00:00,CNC005,待维护,407.0,0.0,50,0.66,27.430000000000003,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-05-01 09:00:00,CNC005,运行中,408.0,0.0,50,0.18,43.29,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-05-01 10:00:00,CNC005,运行中,409.0,0.0,50,0.92,34.32,2025-04-21,2025-04-01,振动异常|需要维护|故障频发
2025-05-01 11:00:00,CNC005,运行中,410.0,0.0,50,0.22,26.39,2025-04-21,2025-04-01,需要维护|故障频发
2025-05-01 12:00:00,CNC005,待维护,410.0,0.0,50,0.74,42.510000000000005,2025-04-21,2025-04-01,振动异常|温度异常|需要维护|故障频发
2025-05-01 13:00:00,CNC005,运行中,411.0,0.0,50,0.38,26.52,2025-04-21,2025-04-01,需要维护|故障频发
2025-05-01 14:00:00,CNC005,运行中,412.0,0.0,50,0.36,26.52,2025-04-21,2025-04-01,需要维护|故障频发
2025-05-01 15:00:00,CNC005,待机,412.0,0.0,50,0.32,38.74,2025-04-21,2025-04-01,温度异常|需要维护|故障频发
2025-05-01 16:00:00,CNC001,待维护,445.0,0.0,42,0.5,26.4,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 17:00:00,CNC001,待维护,445.0,0.0,42,0.86,31.5,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
2025-05-01 18:00:00,CNC001,待维护,445.0,0.0,42,0.16,35.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 19:00:00,CNC001,运行中,446.0,0.0,42,0.48,32.76,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 20:00:00,CNC001,运行中,447.0,0.0,42,0.45,44.589999999999996,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-05-01 21:00:00,CNC001,运行中,448.0,0.0,42,0.16,22.1,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 22:00:00,CNC001,运行中,449.0,0.0,42,0.28,22.7,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 23:00:00,CNC001,待维护,449.0,0.0,42,0.38,31.3,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 16:00:00,CNC002,待维护,446.0,0.0,42,0.37,30.2,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 17:00:00,CNC002,运行中,447.0,0.0,42,0.13,44.589999999999996,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-05-01 18:00:00,CNC002,运行中,448.0,0.0,42,0.23,35.230000000000004,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-05-01 19:00:00,CNC002,运行中,449.0,0.0,42,0.26,40.56,2025-04-23,2025-03-27,温度异常|需要维护|故障频发
2025-05-01 20:00:00,CNC002,运行中,450.0,0.0,42,0.24,28.47,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 21:00:00,CNC002,待维护,450.0,0.0,42,0.28,26.0,2025-04-23,2025-03-27,需要维护|故障频发
2025-05-01 22:00:00,CNC002,故障,450.0,1.0,43,0.84,31.980000000000004,2025-04-23,2025-03-27,振动异常|需要维护|故障频发
