时间戳,工号,班次,操作时长,熟练度,操作类型,操作结果,上次培训日期,预警状态
2025-05-01 09:36:09.244330,W009,白班,0.97,0.82,质检,正常,2024-12-05,需要培训
2025-05-01 14:53:42.545798,W010,白班,0.62,0.82,下料,正常,2024-12-14,需要培训
2025-05-01 08:04:08.095322,W010,白班,1.91,0.91,下料,正常,2024-12-14,需要培训
2025-05-01 11:45:36.784984,W010,白班,0.64,0.86,上料,正常,2024-12-14,需要培训
2025-05-01 13:57:58.578915,W010,白班,1.15,0.83,调试,正常,2024-12-14,需要培训
2025-05-01 22:29:26.954899,W001,夜班,0.96,0.55,调试,异常,2025-02-04,效率低下
2025-05-01 17:33:50.776742,W001,白班,1.99,0.69,下料,正常,2025-02-04,效率低下
2025-05-01 16:37:28.140661,W002,白班,0.56,0.87,下料,正常,2025-02-28,正常
2025-05-01 18:56:24.980888,W002,夜班,1.67,0.71,调试,正常,2025-02-28,效率低下
2025-05-01 22:35:36.004858,W003,夜班,0.86,0.54,维护,正常,2024-10-21,效率低下|需要培训
2025-05-01 23:57:08.147722,W003,夜班,1.82,0.52,下料,正常,2024-10-21,效率低下|需要培训
2025-05-01 22:36:08.297241,W004,夜班,1.87,0.54,调试,正常,2025-02-03,效率低下
2025-05-01 16:59:56.745818,W004,白班,1.54,0.75,质检,正常,2025-02-03,正常
2025-05-01 20:04:23.060870,W004,夜班,1.8,0.6,维护,正常,2025-02-03,效率低下
2025-05-01 16:48:12.144741,W004,白班,1.93,0.76,质检,正常,2025-02-03,正常
2025-05-01 17:48:29.110297,W005,白班,1.24,0.89,上料,正常,2025-02-07,正常
2025-05-01 18:22:04.000122,W005,夜班,2.0,0.8,质检,正常,2025-02-07,正常
2025-05-01 17:24:08.007025,W006,白班,1.76,0.79,下料,正常,2024-12-29,需要培训
2025-05-01 22:08:56.289712,W006,夜班,0.96,0.66,维护,正常,2024-12-29,效率低下|需要培训
2025-05-01 23:36:56.466963,W007,夜班,0.98,0.56,质检,正常,2025-02-27,效率低下
2025-05-01 17:12:30.865662,W007,白班,1.01,0.8,调试,正常,2025-02-27,正常
2025-05-01 21:12:17.920396,W008,夜班,1.82,0.61,调试,正常,2024-11-12,效率低下|需要培训
2025-05-01 18:13:35.009682,W008,夜班,0.53,0.64,质检,正常,2024-11-12,效率低下|需要培训
2025-05-01 19:07:32.259705,W008,夜班,1.11,0.63,下料,正常,2024-11-12,效率低下|需要培训
2025-05-01 23:21:31.327689,W009,夜班,1.33,0.64,上料,正常,2024-12-05,效率低下|需要培训
2025-05-01 18:52:48.494747,W009,夜班,1.65,0.72,下料,正常,2024-12-05,效率低下|需要培训
2025-05-01 17:27:31.611185,W009,白班,1.03,0.82,维护,正常,2024-12-05,需要培训
2025-05-01 22:30:54.202795,W009,夜班,1.91,0.66,质检,正常,2024-12-05,效率低下|需要培训
2025-05-01 17:07:44.527904,W010,白班,1.41,0.89,质检,正常,2024-12-14,需要培训
2025-05-01 22:28:03.984833,W010,夜班,1.71,0.74,上料,正常,2024-12-14,效率低下|需要培训
2025-05-02 05:26:46.828193,W001,夜班,1.36,0.57,维护,正常,2025-02-04,效率低下
2025-05-02 07:14:10.296825,W001,白班,1.14,0.6,质检,正常,2025-02-04,效率低下
2025-05-02 03:11:01.630536,W001,夜班,0.89,0.6,调试,正常,2025-02-04,效率低下
2025-05-02 02:11:49.270507,W001,夜班,1.63,0.61,调试,正常,2025-02-04,效率低下
2025-05-02 03:27:17.726773,W002,夜班,1.42,0.7,调试,正常,2025-02-28,效率低下
2025-05-02 02:37:25.266175,W002,夜班,0.91,0.72,质检,正常,2025-02-28,效率低下
2025-05-02 02:24:59.562230,W003,夜班,1.28,0.6,调试,正常,2024-10-21,效率低下|需要培训
2025-05-02 07:07:59.850210,W003,白班,0.74,0.59,下料,正常,2024-10-21,效率低下|需要培训
2025-05-02 00:32:53.600270,W003,夜班,1.55,0.63,维护,正常,2024-10-21,效率低下|需要培训
2025-05-02 01:09:52.161315,W004,夜班,1.54,0.67,调试,正常,2025-02-03,效率低下
2025-05-02 07:26:25.929839,W004,白班,0.81,0.58,维护,正常,2025-02-03,效率低下
2025-05-02 02:18:15.958357,W005,夜班,0.98,0.8,上料,正常,2025-02-07,正常
2025-05-02 03:44:32.411947,W005,夜班,1.79,0.78,上料,正常,2025-02-07,正常
2025-05-02 04:09:11.194408,W005,夜班,1.43,0.78,下料,正常,2025-02-07,正常
2025-05-02 03:20:17.112417,W006,夜班,0.92,0.69,下料,正常,2024-12-29,效率低下|需要培训
2025-05-02 01:04:29.781907,W006,夜班,1.01,0.72,下料,正常,2024-12-29,效率低下|需要培训
2025-05-02 03:45:30.023175,W006,夜班,1.24,0.69,质检,正常,2024-12-29,效率低下|需要培训
2025-05-02 03:21:36.277198,W006,夜班,0.89,0.69,下料,正常,2024-12-29,效率低下|需要培训
2025-05-02 05:55:44.289658,W007,夜班,0.62,0.6,调试,正常,2025-02-27,效率低下
2025-05-02 02:39:02.901219,W007,夜班,1.58,0.68,上料,正常,2025-02-27,效率低下
2025-05-02 06:03:01.170747,W007,白班,1.54,0.66,上料,正常,2025-02-27,效率低下
2025-05-02 02:37:07.128927,W007,夜班,0.68,0.68,下料,正常,2025-02-27,效率低下
2025-05-02 00:58:30.323014,W008,夜班,0.8,0.65,下料,正常,2024-11-12,效率低下|需要培训
2025-05-02 02:45:11.845004,W008,夜班,1.43,0.63,下料,正常,2024-11-12,效率低下|需要培训
2025-05-02 03:39:56.140458,W009,夜班,1.63,0.7,下料,正常,2024-12-05,效率低下|需要培训
2025-05-02 03:40:06.116416,W009,夜班,1.02,0.7,调试,正常,2024-12-05,效率低下|需要培训
2025-05-02 04:14:24.232096,W009,夜班,1.22,0.69,下料,正常,2024-12-05,效率低下|需要培训
2025-05-02 02:01:14.532970,W010,夜班,0.67,0.79,调试,正常,2024-12-14,需要培训
2025-05-02 01:54:50.633492,W010,夜班,0.9,0.8,下料,正常,2024-12-14,需要培训
2025-05-02 13:35:58.796193,W001,白班,1.07,0.63,维护,正常,2025-02-04,效率低下
2025-05-02 10:52:00.132583,W001,白班,1.29,0.67,下料,正常,2025-02-04,效率低下
2025-05-02 08:21:00.985060,W001,白班,1.97,0.71,维护,正常,2025-02-04,效率低下
2025-05-02 09:03:52.178611,W002,白班,1.34,0.86,上料,正常,2025-02-28,正常
2025-05-02 11:34:38.693179,W002,白班,1.73,0.77,调试,正常,2025-02-28,正常
2025-05-02 08:00:34.537704,W002,白班,1.92,0.89,调试,正常,2025-02-28,正常
2025-05-02 11:54:55.033337,W003,白班,0.81,0.64,上料,异常,2024-10-21,效率低下|需要培训
2025-05-02 11:08:47.964112,W003,白班,0.66,0.65,调试,正常,2024-10-21,效率低下|需要培训
2025-05-02 13:27:30.808641,W004,白班,1.13,0.63,调试,正常,2025-02-03,效率低下
2025-05-02 12:29:42.943060,W004,白班,1.64,0.66,调试,正常,2025-02-03,效率低下
2025-05-02 08:01:13.301941,W004,白班,0.62,0.78,下料,正常,2025-02-03,正常
2025-05-02 08:52:35.581089,W005,白班,1.78,0.9,调试,正常,2025-02-07,正常
2025-05-02 10:39:58.246607,W005,白班,1.33,0.88,质检,正常,2025-02-07,正常
2025-05-02 10:07:20.161425,W006,白班,0.91,0.78,维护,正常,2024-12-29,需要培训
2025-05-02 15:30:44.810370,W006,白班,1.7,0.72,调试,正常,2024-12-29,效率低下|需要培训
2025-05-02 14:55:51.058725,W007,白班,1.52,0.64,上料,正常,2025-02-27,效率低下
2025-05-02 13:00:52.745100,W007,白班,1.49,0.69,维护,正常,2025-02-27,效率低下
2025-05-02 12:04:31.781350,W008,白班,1.15,0.69,调试,正常,2024-11-12,效率低下|需要培训
2025-05-02 14:19:10.494236,W008,白班,0.95,0.66,维护,正常,2024-11-12,效率低下|需要培训
2025-05-02 09:03:08.544452,W008,白班,1.89,0.72,维护,正常,2024-11-12,效率低下|需要培训
2025-05-02 15:10:26.561216,W008,白班,1.98,0.65,质检,正常,2024-11-12,效率低下|需要培训
2025-05-02 11:49:56.283338,W009,白班,1.56,0.78,调试,正常,2024-12-05,需要培训
2025-05-02 15:59:45.112652,W009,白班,1.89,0.7,上料,正常,2024-12-05,效率低下|需要培训
2025-05-02 08:17:00.841800,W009,白班,1.3,0.85,上料,正常,2024-12-05,需要培训
2025-05-02 12:56:46.359353,W009,白班,1.12,0.76,调试,正常,2024-12-05,需要培训
2025-05-02 08:14:37.401691,W010,白班,1.66,0.91,调试,正常,2024-12-14,需要培训
2025-05-02 15:01:26.340015,W010,白班,1.38,0.82,下料,正常,2024-12-14,需要培训
2025-05-02 20:25:36.022664,W001,夜班,1.26,0.58,调试,正常,2025-02-04,效率低下
2025-05-02 17:00:31.618188,W001,白班,0.64,0.7,质检,正常,2025-02-04,效率低下
2025-05-02 19:00:23.611025,W002,夜班,1.88,0.71,上料,正常,2025-02-28,效率低下
2025-05-02 17:13:21.822220,W002,白班,0.96,0.85,调试,正常,2025-02-28,正常
2025-05-02 17:21:44.219766,W002,白班,0.68,0.85,调试,正常,2025-02-28,正常
2025-05-02 22:02:06.735200,W003,夜班,1.94,0.55,质检,正常,2024-10-21,效率低下|需要培训
2025-05-02 21:55:34.769089,W003,夜班,1.62,0.55,下料,正常,2024-10-21,效率低下|需要培训
2025-05-02 18:41:53.649920,W003,夜班,0.97,0.6,维护,正常,2024-10-21,效率低下|需要培训
2025-05-02 22:16:31.510884,W004,夜班,1.0,0.55,维护,正常,2025-02-03,效率低下
2025-05-02 23:49:11.086537,W004,夜班,0.54,0.51,质检,正常,2025-02-03,效率低下
2025-05-02 17:32:44.466797,W004,白班,0.75,0.74,下料,正常,2025-02-03,效率低下
2025-05-02 16:50:47.891256,W004,白班,0.64,0.76,质检,正常,2025-02-03,正常
2025-05-02 18:25:41.905603,W005,夜班,1.5,0.8,质检,正常,2025-02-07,正常
2025-05-02 23:36:02.009803,W005,夜班,1.16,0.74,调试,正常,2025-02-07,效率低下
2025-05-02 18:37:45.311579,W005,夜班,0.75,0.79,上料,正常,2025-02-07,正常
2025-05-02 18:56:18.988331,W005,夜班,0.97,0.79,维护,正常,2025-02-07,正常
2025-05-02 23:25:40.416132,W006,夜班,1.24,0.64,下料,正常,2024-12-29,效率低下|需要培训
2025-05-02 22:12:20.813719,W006,夜班,0.96,0.66,下料,正常,2024-12-29,效率低下|需要培训
2025-05-02 23:31:35.426473,W006,夜班,0.8,0.64,上料,正常,2024-12-29,效率低下|需要培训
2025-05-02 21:37:30.392434,W006,夜班,1.71,0.66,调试,正常,2024-12-29,效率低下|需要培训
2025-05-02 18:39:45.848027,W007,夜班,1.52,0.68,上料,异常,2025-02-27,效率低下
2025-05-02 23:48:09.870348,W007,夜班,1.66,0.55,调试,正常,2025-02-27,效率低下
2025-05-02 18:40:19.978504,W007,夜班,1.36,0.68,上料,正常,2025-02-27,效率低下
2025-05-02 21:27:07.495403,W007,夜班,0.85,0.61,下料,正常,2025-02-27,效率低下
2025-05-02 18:03:08.004169,W008,夜班,1.04,0.64,质检,正常,2024-11-12,效率低下|需要培训
2025-05-02 19:31:47.877317,W008,夜班,1.09,0.62,质检,正常,2024-11-12,效率低下|需要培训
2025-05-02 22:27:42.006886,W008,夜班,1.26,0.59,质检,正常,2024-11-12,效率低下|需要培训
2025-05-02 18:02:07.815573,W009,夜班,1.58,0.73,维护,正常,2024-12-05,效率低下|需要培训
2025-05-02 16:40:47.842694,W009,白班,0.8,0.84,下料,正常,2024-12-05,需要培训
2025-05-02 23:15:25.095594,W009,夜班,1.7,0.64,维护,正常,2024-12-05,效率低下|需要培训
2025-05-02 21:39:10.699262,W009,夜班,1.91,0.67,质检,正常,2024-12-05,效率低下|需要培训
2025-05-02 18:59:07.427708,W010,夜班,1.63,0.78,调试,正常,2024-12-14,需要培训
2025-05-02 21:37:36.382159,W010,夜班,0.7,0.75,维护,正常,2024-12-14,需要培训
2025-05-02 18:29:50.531631,W010,夜班,1.04,0.79,维护,正常,2024-12-14,需要培训
2025-05-02 18:28:06.909188,W010,夜班,1.1,0.79,质检,正常,2024-12-14,需要培训
2025-05-03 04:08:18.080671,W001,夜班,0.86,0.59,维护,正常,2025-02-04,效率低下
2025-05-03 04:36:34.810393,W001,夜班,1.23,0.58,下料,正常,2025-02-04,效率低下
2025-05-03 01:43:03.771536,W002,夜班,1.08,0.75,上料,正常,2025-02-28,正常
2025-05-03 05:18:42.740842,W002,夜班,0.92,0.64,调试,正常,2025-02-28,效率低下
2025-05-03 01:40:44.836986,W002,夜班,1.66,0.75,维护,正常,2025-02-28,正常
2025-05-03 04:43:54.453654,W002,夜班,0.65,0.66,下料,正常,2025-02-28,效率低下
2025-05-03 03:38:22.188122,W003,夜班,1.34,0.58,调试,正常,2024-10-21,效率低下|需要培训
2025-05-03 01:54:35.517269,W003,夜班,0.95,0.61,调试,正常,2024-10-21,效率低下|需要培训
2025-05-03 06:40:36.662885,W003,白班,0.57,0.6,维护,正常,2024-10-21,效率低下|需要培训
2025-05-03 06:16:37.774851,W004,白班,0.72,0.61,上料,异常,2025-02-03,效率低下
2025-05-03 01:31:00.257769,W004,夜班,1.27,0.67,调试,正常,2025-02-03,效率低下
2025-05-03 05:33:41.157393,W005,夜班,0.89,0.76,质检,正常,2025-02-07,正常
2025-05-03 05:43:28.036298,W005,夜班,0.93,0.76,调试,正常,2025-02-07,正常
2025-05-03 06:53:08.207349,W006,白班,0.98,0.72,下料,正常,2024-12-29,效率低下|需要培训
2025-05-03 00:45:37.219280,W006,夜班,0.62,0.72,上料,正常,2024-12-29,效率低下|需要培训
2025-05-03 04:58:11.877679,W007,夜班,0.97,0.63,上料,正常,2025-02-27,效率低下
2025-05-03 04:18:44.394246,W007,夜班,0.64,0.64,质检,正常,2025-02-27,效率低下
2025-05-03 07:18:49.584437,W008,白班,2.0,0.65,调试,正常,2024-11-12,效率低下|需要培训
2025-05-03 02:38:00.657273,W008,夜班,1.73,0.63,上料,正常,2024-11-12,效率低下|需要培训
2025-05-03 03:26:23.430918,W008,夜班,0.58,0.62,上料,正常,2024-11-12,效率低下|需要培训
2025-05-03 05:18:48.143883,W008,夜班,1.01,0.6,质检,正常,2024-11-12,效率低下|需要培训
2025-05-03 00:28:01.164536,W009,夜班,0.7,0.76,上料,正常,2024-12-05,需要培训
2025-05-03 03:57:41.435234,W009,夜班,1.52,0.7,调试,正常,2024-12-05,效率低下|需要培训
2025-05-03 07:15:12.183669,W010,白班,1.87,0.81,调试,正常,2024-12-14,需要培训
2025-05-03 02:03:51.048448,W010,夜班,0.74,0.79,上料,正常,2024-12-14,需要培训
2025-05-03 06:28:34.862920,W010,白班,1.65,0.82,上料,正常,2024-12-14,需要培训
2025-05-03 06:51:39.417702,W010,白班,0.74,0.82,下料,正常,2024-12-14,需要培训
2025-05-03 09:25:53.679208,W001,白班,1.73,0.69,维护,正常,2025-02-04,效率低下
2025-05-03 10:05:58.735300,W001,白班,1.87,0.68,调试,正常,2025-02-04,效率低下
2025-05-03 12:53:15.530219,W001,白班,1.92,0.64,调试,正常,2025-02-04,效率低下
2025-05-03 09:59:18.346831,W001,白班,1.19,0.68,上料,正常,2025-02-04,效率低下
2025-05-03 08:19:41.327504,W002,白班,1.42,0.88,质检,正常,2025-02-28,正常
2025-05-03 10:22:27.206867,W002,白班,1.98,0.81,质检,正常,2025-02-28,正常
2025-05-03 14:46:18.794832,W002,白班,1.66,0.67,上料,正常,2025-02-28,效率低下
2025-05-03 15:42:22.276858,W003,白班,0.75,0.58,下料,正常,2024-10-21,效率低下|需要培训
2025-05-03 10:45:06.269281,W003,白班,1.99,0.66,质检,正常,2024-10-21,效率低下|需要培训
2025-05-03 13:47:35.783483,W003,白班,0.66,0.61,下料,异常,2024-10-21,效率低下|需要培训
2025-05-03 12:43:29.404912,W004,白班,1.98,0.65,质检,正常,2025-02-03,效率低下
2025-05-03 14:37:17.167109,W004,白班,0.97,0.6,调试,正常,2025-02-03,效率低下
2025-05-03 10:21:07.467155,W004,白班,1.09,0.72,调试,正常,2025-02-03,效率低下
2025-05-03 15:17:21.531364,W004,白班,0.59,0.59,调试,正常,2025-02-03,效率低下
2025-05-03 10:47:20.960563,W005,白班,1.08,0.88,上料,正常,2025-02-07,正常
2025-05-03 10:18:21.384367,W005,白班,1.73,0.89,维护,正常,2025-02-07,正常
2025-05-03 14:43:14.088464,W006,白班,0.83,0.72,质检,正常,2024-12-29,效率低下|需要培训
2025-05-03 08:00:38.339996,W006,白班,1.85,0.81,质检,正常,2024-12-29,需要培训
2025-05-03 13:18:28.779202,W006,白班,0.58,0.74,下料,正常,2024-12-29,效率低下|需要培训
2025-05-03 11:34:07.169035,W006,白班,1.14,0.76,维护,正常,2024-12-29,需要培训
2025-05-03 10:12:05.740667,W007,白班,0.75,0.77,质检,正常,2025-02-27,正常
2025-05-03 12:39:23.789264,W007,白班,0.78,0.7,下料,正常,2025-02-27,效率低下
2025-05-03 10:55:22.115499,W007,白班,1.0,0.75,质检,正常,2025-02-27,正常
2025-05-03 15:43:10.110380,W007,白班,1.08,0.62,调试,正常,2025-02-27,效率低下
2025-05-03 12:27:08.207683,W008,白班,1.66,0.68,质检,正常,2024-11-12,效率低下|需要培训
2025-05-03 08:45:48.929844,W008,白班,0.62,0.73,下料,正常,2024-11-12,效率低下|需要培训
2025-05-03 08:58:30.358233,W008,白班,0.65,0.72,质检,正常,2024-11-12,效率低下|需要培训
2025-05-03 09:05:15.158960,W008,白班,1.3,0.72,上料,正常,2024-11-12,效率低下|需要培训
2025-05-03 14:23:20.138305,W009,白班,0.65,0.73,维护,正常,2024-12-05,效率低下|需要培训
2025-05-03 14:23:03.909499,W009,白班,0.75,0.73,下料,正常,2024-12-05,效率低下|需要培训
2025-05-03 13:25:54.745952,W009,白班,1.31,0.75,维护,正常,2024-12-05,效率低下|需要培训
2025-05-03 09:01:28.886816,W009,白班,1.45,0.83,维护,正常,2024-12-05,需要培训
2025-05-03 08:50:04.054060,W010,白班,1.99,0.9,维护,正常,2024-12-14,需要培训
2025-05-03 13:42:34.596018,W010,白班,1.57,0.83,调试,正常,2024-12-14,需要培训
2025-05-03 22:16:22.797004,W001,夜班,0.59,0.56,调试,正常,2025-02-04,效率低下
2025-05-03 16:48:41.079837,W001,白班,0.5,0.7,调试,正常,2025-02-04,效率低下
2025-05-03 20:23:31.267222,W002,夜班,0.55,0.67,下料,正常,2025-02-28,效率低下
2025-05-03 23:29:20.935126,W002,夜班,1.03,0.58,维护,正常,2025-02-28,效率低下
2025-05-03 17:55:30.834831,W003,白班,1.36,0.67,调试,正常,2024-10-21,效率低下|需要培训
2025-05-03 19:09:47.806529,W003,夜班,1.7,0.59,调试,正常,2024-10-21,效率低下|需要培训
2025-05-03 21:26:30.696684,W003,夜班,0.65,0.56,维护,正常,2024-10-21,效率低下|需要培训
2025-05-03 18:46:14.866127,W003,夜班,0.57,0.59,上料,正常,2024-10-21,效率低下|需要培训
2025-05-03 19:36:16.617276,W004,夜班,1.8,0.62,下料,正常,2025-02-03,效率低下
2025-05-03 20:06:14.515998,W004,夜班,1.08,0.6,调试,正常,2025-02-03,效率低下
2025-05-03 23:11:17.553305,W005,夜班,0.9,0.74,下料,正常,2025-02-07,效率低下
2025-05-03 21:28:31.081387,W005,夜班,0.83,0.76,上料,正常,2025-02-07,正常
2025-05-03 21:57:52.553117,W005,夜班,1.27,0.76,质检,正常,2025-02-07,正常
2025-05-03 20:59:32.608596,W005,夜班,0.59,0.77,质检,正常,2025-02-07,正常
2025-05-03 17:53:00.451141,W006,白班,1.42,0.79,维护,正常,2024-12-29,需要培训
2025-05-03 16:15:26.058352,W006,白班,1.28,0.81,下料,正常,2024-12-29,需要培训
2025-05-03 16:34:31.569418,W007,白班,1.24,0.82,上料,正常,2025-02-27,正常
2025-05-03 21:32:50.726260,W007,夜班,1.05,0.61,质检,正常,2025-02-27,效率低下
2025-05-03 17:23:45.228455,W008,白班,0.59,0.72,下料,正常,2024-11-12,效率低下|需要培训
2025-05-03 16:55:24.262595,W008,白班,1.51,0.72,上料,正常,2024-11-12,效率低下|需要培训
2025-05-03 23:53:03.573049,W009,夜班,1.88,0.63,维护,正常,2024-12-05,效率低下|需要培训
2025-05-03 23:50:39.462991,W009,夜班,1.89,0.63,上料,正常,2024-12-05,效率低下|需要培训
2025-05-03 22:50:05.741910,W010,夜班,1.98,0.74,质检,正常,2024-12-14,效率低下|需要培训
2025-05-03 19:16:39.622078,W010,夜班,1.21,0.78,调试,正常,2024-12-14,需要培训
2025-05-03 16:00:00.301935,W010,白班,0.51,0.91,维护,正常,2024-12-14,需要培训
2025-05-04 05:49:57.831089,W001,夜班,0.6,0.56,维护,正常,2025-02-04,效率低下
2025-05-04 07:33:25.253171,W001,白班,1.01,0.6,调试,正常,2025-02-04,效率低下
2025-05-04 05:59:08.888508,W001,夜班,1.2,0.56,调试,正常,2025-02-04,效率低下
2025-05-04 01:43:00.480459,W002,夜班,0.73,0.75,维护,正常,2025-02-28,正常
2025-05-04 02:13:49.803646,W002,夜班,0.59,0.74,调试,正常,2025-02-28,效率低下
2025-05-04 02:04:47.591258,W002,夜班,1.35,0.74,上料,正常,2025-02-28,效率低下
2025-05-04 05:47:02.679728,W002,夜班,1.18,0.63,维护,正常,2025-02-28,效率低下
2025-05-04 04:49:25.552996,W003,夜班,0.83,0.56,维护,正常,2024-10-21,效率低下|需要培训
2025-05-04 03:23:44.621216,W003,夜班,1.94,0.59,质检,正常,2024-10-21,效率低下|需要培训
2025-05-04 02:25:13.061536,W003,夜班,1.98,0.6,调试,正常,2024-10-21,效率低下|需要培训
2025-05-04 06:43:21.501092,W003,白班,1.3,0.6,质检,正常,2024-10-21,效率低下|需要培训
2025-05-04 04:51:21.934384,W004,夜班,1.32,0.59,维护,正常,2025-02-03,效率低下
2025-05-04 00:26:10.457395,W004,夜班,1.94,0.69,上料,正常,2025-02-03,效率低下
